severity,category,element_id,labels,node_id,node_name,property,detail,value_sample
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14353,['DossierEntityTarget'],det_a21836766c0759eb25b658c9,Vorbereitung des Rückbauholzes; Herstellung zu glulamST und CLST,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14354,['DossierEntityTarget'],det_bee65263995593c6ec830c40,nicht-destruktive Bewertung / Biegeversuche in Begleitforschung zu CLST,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14355,['DossierEntityTarget'],det_96c2ee727970d760634e1c27,"Kit-of-parts, demontierbare modulare Struktur",exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14356,['DossierEntityTarget'],det_dec05c8ebc9e74e86d94bcf8,fehlende Gewährleistung/Skalierung/Supply Chain für Sekundärholz,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14357,['DossierEntityTarget'],det_aedb33dbef7087979c5a19bb,Tragwerksrahmen / Balken / Stützen,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14358,['DossierEntityTarget'],det_d9bf0da7355ed7f74a184090,Wandpaneele,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14359,['DossierEntityTarget'],det_dcc2a5322b0747f25774b514,Bodenpaneele,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1436,['PruefungNachweis'],pn_schweissbarkeit,pn_schweissbarkeit,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14360,['DossierEntityTarget'],det_a5c5f0153244ebfcde62bb97,Dauerhaftigkeit/Wartung,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14361,['DossierEntityTarget'],det_1ce01d5ae1c51539d317a6c4,Abmessung Pilotstruktur,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14362,['DossierEntityTarget'],det_af9efc201043fe1530256e93,Ausstellungen,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14363,['DossierEntityTarget'],det_12d1613c100377d9be9e50d9,Sekundärholz ist heterogen,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14364,['DossierEntityTarget'],det_22ffc833abae8b0967c7ab1c,Gewährleistung und Normakzeptanz,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14365,['DossierEntityTarget'],det_e1b15d794aa71e2b8950c6c0,Remanufacturing-Aufwand,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14366,['DossierEntityTarget'],det_9117783659321f6d26a5df8d,Abgrenzung Direct Reuse vs. Upcycling,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14367,['DossierEntityTarget'],det_a42e8b16e3fc09e7204aba82,Charles Malis / Antenne administrative,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14368,['DossierEntityTarget'],det_fb8198841e3c966fcc304322,ehemalige Zigarettenfabrik,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14369,['DossierEntityTarget'],det_80cdf49e3e033c78ccb9026e,"Rue Charles Malis, Molenbeek-Saint-Jean, Brüssel",exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1437,['Aufbereitungsverfahren'],av_druck_dichtheitspruefung,av_druck_dichtheitspruefung,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14377,['DossierEntityTarget'],det_efe749e8844e32aa936df9a4,Bestandsschutz / Denkmalschutz,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14378,['DossierEntityTarget'],det_bb824b5ca5d1854338c51a8b,wiederverwendete Bodenpflaster / Bruseleye tiles,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14379,['DossierEntityTarget'],det_c6288fc2c92e7c4b3bc6c632,Leuchten von ROTOR,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1438,['Leistungsanforderung'],la_dichtheit,la_dichtheit,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14380,['DossierEntityTarget'],det_fb566c9f82a43efd6c53503c,vorhandene Betonstützen/-balken/-Binder,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14381,['DossierEntityTarget'],det_b6b676075ea69c6287a94219,"ca. 1,000 m²",exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14382,['DossierEntityTarget'],det_65903db8468108b2603a1518,Bodenpflaster / Bruseleye tiles,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14384,['DossierEntityTarget'],det_3e0e7dc708967492e565ccab,Betonstützen/-balken/-Binder,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14386,['DossierEntityTarget'],det_6a2d5f017f059622c731c5d7,Anzahl Schalter,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14387,['DossierEntityTarget'],det_3d3ca77ae13a801e9f8aff16,Bestandserhalt nicht überbewerten,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14388,['DossierEntityTarget'],det_056b154d428a77d5a043c55d,geringe Reuse-Menge,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14389,['DossierEntityTarget'],det_d9ec080852fe1edaf9101aad,Herkunft Bodenbelag unklar,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1439,['Leistungsanforderung'],la_betriebssicherheit,la_betriebssicherheit,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14390,['DossierEntityTarget'],det_d3f729fc0513e022554e9127,Sanitary block for the Itterbeek Chiro / Pavillon de sanitaires,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14391,['DossierEntityTarget'],det_53aa2effa2c1bb349f9d3216,Sanitärpavillon neben alter Farm,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14392,['DossierEntityTarget'],det_4f56b534bca400279ccfa94c,Neubau/Extension + Renovation-Kontext,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14393,['DossierEntityTarget'],det_5dc8a145a4ee21b66bb1ae7f,"Plankenstraat 23, 1701 Dilbeek, Belgien",exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14397,['DossierEntityTarget'],det_6d34d6c952100358968bcf50,"Franck, RotorDC, Gebruiktebouwmaterialen, Namur Croisade pauvreté, Bouwstocks, kleine Anzeigen",exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14398,['DossierEntityTarget'],det_9fd2de6d2b6e0dde164c9976,Fassadenziegel,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14399,['DossierEntityTarget'],det_f13cf9cb60f21cf169d9e2f4,Stahl-U-Profile als Außenstürze,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:144,['Aufbereitungsverfahren'],av_moertelentfernung_ziegel,Mörtelentfernung bei Ziegeln,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1440,['PruefungNachweis'],pn_druckpruefung,pn_druckpruefung,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14400,['DossierEntityTarget'],det_87923a6a21d468173048e83b,Dachziegel,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14401,['DossierEntityTarget'],det_c4859aeb3055b8dc3ff9ef1b,Außentüren und Holzfenster,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14402,['DossierEntityTarget'],det_ba81b7a17d42cdda1ee72a0a,Boden- und Wandfliesen,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14403,['DossierEntityTarget'],det_e4d8497ce95c3e6c90bacf09,Sanitär,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14405,['DossierEntityTarget'],det_ffa99fb326a34f23b1b69e9b,"Dämmung, Betonblöcke, Holzrahmen",exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14406,['DossierEntityTarget'],det_2224f47d2b6b2587b22d4705,weniger als ein Drittel neue Materialien nach Masse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14407,['DossierEntityTarget'],det_8ff563b77193afda2b02a1e4,"4.572,702786 kg CO₂ vermieden",exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14408,['DossierEntityTarget'],det_c35a198e7524cc0209fb5317,alle klassischen Neubauphasen durchgeführt,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14409,['DossierEntityTarget'],det_46df1336cf61abce8d5259a1,logistisch-organisatorische Hindernisse,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1441,['PruefungNachweis'],pn_leckagepruefung,pn_leckagepruefung,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14410,['DossierEntityTarget'],det_f289eb5da62819b4aecc96f5,55.000 € Bau-/Renovierungskosten; 15 m²,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14411,['DossierEntityTarget'],det_29beec0446b1ecc1276d857f,Fassadenziegel,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14412,['DossierEntityTarget'],det_8c8dc5bd8f0c16855ef77e61,Außenstürze,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14413,['DossierEntityTarget'],det_085b85e691dd45cdef7e680c,Dachziegel,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14418,['DossierEntityTarget'],det_294cb29f455395ed23c66607,Sanitärobjekte,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14419,['DossierEntityTarget'],det_ed5b01231e63554e12181012,Dämmung Boden/Wand,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1442,['PruefungNachweis'],pn_wasserdichtheit,pn_wasserdichtheit,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14420,['DossierEntityTarget'],det_c2c2b494ed25dbdb57944b96,Dämmung Decke,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14421,['DossierEntityTarget'],det_a25d3589853d7f0fe3e4a741,Holzrahmen / Dachtragwerk,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14422,['DossierEntityTarget'],det_04e0403d717aa51c5206ba12,Nettofläche,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14423,['DossierEntityTarget'],det_17569b287f403ff520767aed,Kosten Bau/Renovierung,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14424,['DossierEntityTarget'],det_a5ff1e094ac434a52d179985,Kosten/m²,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14425,['DossierEntityTarget'],det_6f84ff406edaab67508a8515,neue Materialien,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14426,['DossierEntityTarget'],det_4ee48566d8858fa211a731bd,Fassadenziegel Reuse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14427,['DossierEntityTarget'],det_fd99590fa1b93c2440b07939,Außenstürze Reuse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14428,['DossierEntityTarget'],det_275f6a5fcee19dc928552341,Dachziegel Reuse/Rest,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14429,['DossierEntityTarget'],det_17618d93192918741be34985,Außentüren/Fenster,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1443,['Leistungsanforderung'],la_sicherheit,la_sicherheit,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14430,['DossierEntityTarget'],det_8085b482b70ca51793f3f081,Bodenfliesen Reuse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14431,['DossierEntityTarget'],det_2d1910fe2ee9320d1b5da22c,Wandfliesen Reuse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14432,['DossierEntityTarget'],det_651febc6e51bbbe02eaa8366,Sanitär Reuse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14433,['DossierEntityTarget'],det_511b09ecc90f680f96aaa305,Leuchten Reuse,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14434,['DossierEntityTarget'],det_5f7fd4f3d08dbdee2af96f11,Dämmung Boden/Wand Surplus,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14435,['DossierEntityTarget'],det_3ab73d4abf6703bfec8ccbc9,Dämmung Decke Surplus,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14436,['DossierEntityTarget'],det_004186f92418ba6ed0c60186,Betonblöcke Surplus,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14437,['DossierEntityTarget'],det_ed61858933aeed32b691b564,Holzrahmen Surplus,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14438,['DossierEntityTarget'],det_7ef99c43decbdfdcceeec122,vermiedenes CO₂,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14439,['DossierEntityTarget'],det_eb0683b5ae11b59b937c74b6,vermiedener Wasserverbrauch,exact_match_candidate_ids,Property is an empty list.,[]
low,long_text_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1444,['Leistungsanforderung'],la_maschinenbearbeitbarkeit,la_maschinenbearbeitbarkeit,candidate_source_urls,Text/list property is 558 characters.,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14440,['DossierEntityTarget'],det_00c9ee86aab0cf1e0b89ab54,vermiedene Abfälle,exact_match_candidate_ids,Property is an empty list.,[]
low,blank_list_property,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:14441,['DossierEntityTarget'],det_78e308a5e8d523f840e2ac89,Energiebedarf Betrieb,exact_match_candidate_ids,Property is an empty list.,[]
